-0.49 0.805111 0.658399
-0.488 0.806387 0.647397
-0.486 0.80766 0.636909
-0.484 0.808933 0.626954
-0.482 0.810205 0.617546
-0.48 0.811475 0.608699
-0.478 0.812744 0.600422
-0.476 0.814011 0.592724
-0.474 0.815278 0.58561
-0.472 0.816542 0.579083
-0.47 0.817806 0.573144
-0.468 0.819068 0.567793
-0.466 0.820328 0.563025
-0.464 0.821587 0.558836
-0.462 0.822845 0.555219
-0.46 0.824101 0.552163
-0.458 0.825355 0.549659
-0.456 0.826608 0.547695
-0.454 0.827858 0.546255
-0.452 0.829108 0.545324
-0.45 0.830355 0.544886
-0.448 0.831601 0.544922
-0.446 0.832845 0.545414
-0.444 0.834087 0.54634
-0.442 0.835327 0.547679
-0.44 0.836565 0.549409
-0.438 0.837802 0.551507
-0.436 0.839036 0.553949
-0.434 0.840268 0.556711
-0.432 0.841499 0.559769
-0.43 0.842727 0.563096
-0.428 0.843953 0.566668
-0.426 0.845177 0.570459
-0.424 0.846399 0.574443
-0.422 0.847619 0.578595
-0.42 0.848836 0.582888
-0.418 0.850051 0.587298
-0.416 0.851264 0.591799
-0.414 0.852474 0.596367
-0.412 0.853682 0.600976
-0.41 0.854888 0.605602
-0.408 0.856091 0.610223
-0.406 0.857292 0.614814
-0.404 0.85849 0.619355
-0.402 0.859686 0.623822
-0.4 0.860879 0.628196
-0.398 0.862069 0.632456
-0.396 0.863257 0.636582
-0.394 0.864442 0.640558
-0.392 0.865624 0.644365
-0.39 0.866804 0.647987
-0.388 0.86798 0.651409
-0.386 0.869154 0.654617
-0.384 0.870325 0.657596
-0.382 0.871493 0.660335
-0.38 0.872658 0.662823
-0.378 0.87382 0.66505
-0.376 0.874979 0.667007
-0.374 0.876135 0.668686
-0.372 0.877288 0.67008
-0.37 0.878438 0.671184
-0.368 0.879585 0.671993
-0.366 0.880728 0.672505
-0.364 0.881868 0.672715
-0.362 0.883005 0.672625
-0.36 0.884139 0.672232
-0.358 0.885269 0.671539
-0.356 0.886396 0.670546
-0.354 0.887519 0.669257
-0.352 0.888639 0.667675
-0.35 0.889756 0.665806
-0.348 0.890869 0.663654
-0.346 0.891978 0.661226
-0.344 0.893084 0.65853
-0.342 0.894186 0.655573
-0.34 0.895284 0.652365
-0.338 0.896379 0.648913
-0.336 0.897469 0.64523
-0.334 0.898557 0.641324
-0.332 0.89964 0.637209
-0.33 0.900719 0.632894
-0.328 0.901795 0.628393
-0.326 0.902866 0.623719
-0.324 0.903934 0.618884
-0.322 0.904997 0.613901
-0.32 0.906056 0.608785
-0.318 0.907112 0.603548
-0.316 0.908163 0.598207
-0.314 0.90921 0.592773
-0.312 0.910253 0.587262
-0.31 0.911291 0.581689
-0.308 0.912326 0.576067
-0.306 0.913355 0.57041
-0.304 0.914381 0.564733
-0.302 0.915402 0.559051
-0.3 0.916419 0.553376
-0.298 0.917431 0.547723
-0.296 0.918439 0.542104
-0.294 0.919442 0.536534
-0.292 0.920441 0.531024
-0.29 0.921435 0.525587
-0.288 0.922424 0.520236
-0.286 0.923409 0.514981
-0.284 0.924389 0.509834
-0.282 0.925364 0.504806
-0.28 0.926334 0.499905
-0.278 0.9273 0.495143
-0.276 0.92826 0.490528
-0.274 0.929216 0.486068
-0.272 0.930167 0.481771
-0.27 0.931113 0.477644
-0.268 0.932053 0.473693
-0.266 0.932989 0.469925
-0.264 0.93392 0.466344
-0.262 0.934845 0.462955
-0.26 0.935765 0.459761
-0.258 0.93668 0.456766
-0.256 0.93759 0.453972
-0.254 0.938495 0.45138
-0.252 0.939394 0.448992
-0.25 0.940288 0.446808
-0.248 0.941176 0.444826
-0.246 0.94206 0.443047
-0.244 0.942937 0.441468
-0.242 0.943809 0.440087
-0.24 0.944676 0.4389
-0.238 0.945537 0.437903
-0.236 0.946393 0.437093
-0.234 0.947242 0.436464
-0.232 0.948087 0.436011
-0.23 0.948925 0.435727
-0.228 0.949758 0.435605
-0.226 0.950585 0.435638
-0.224 0.951406 0.435818
-0.222 0.952221 0.436137
-0.22 0.953031 0.436587
-0.218 0.953834 0.437157
-0.216 0.954632 0.437838
-0.214 0.955424 0.43862
-0.212 0.956209 0.439493
-0.21 0.956989 0.440446
-0.208 0.957763 0.441468
-0.206 0.95853 0.442548
-0.204 0.959292 0.443674
-0.202 0.960047 0.444835
-0.2 0.960796 0.446019
-0.198 0.961538 0.447214
-0.196 0.962275 0.448407
-0.194 0.963005 0.449588
-0.192 0.963729 0.450744
-0.19 0.964447 0.451862
-0.188 0.965158 0.452931
-0.186 0.965863 0.453939
-0.184 0.966561 0.454874
-0.182 0.967253 0.455724
-0.18 0.967938 0.456478
-0.178 0.968617 0.457124
-0.176 0.969289 0.457651
-0.174 0.969955 0.458049
-0.172 0.970614 0.458306
-0.17 0.971266 0.458413
-0.168 0.971912 0.45836
-0.166 0.972551 0.458138
-0.164 0.973183 0.457736
-0.162 0.973808 0.457148
-0.16 0.974427 0.456363
-0.158 0.975039 0.455376
-0.156 0.975644 0.454177
-0.154 0.976242 0.452762
-0.152 0.976833 0.451123
-0.15 0.977418 0.449255
-0.148 0.977995 0.447152
-0.146 0.978566 0.444811
-0.144 0.979129 0.442228
-0.142 0.979685 0.439398
-0.14 0.980235 0.43632
-0.138 0.980777 0.432992
-0.136 0.981312 0.429411
-0.134 0.98184 0.425577
-0.132 0.982361 0.421491
-0.13 0.982874 0.417152
-0.128 0.983381 0.412561
-0.126 0.98388 0.407721
-0.124 0.984372 0.402634
-0.122 0.984857 0.397302
-0.12 0.985334 0.39173
-0.118 0.985804 0.385922
-0.116 0.986267 0.379883
-0.114 0.986723 0.373618
-0.112 0.987171 0.367133
-0.11 0.987611 0.360436
-0.108 0.988045 0.353533
-0.106 0.98847 0.346432
